ticker,date,num_posts,mean_sent_hype,max_sent_hype,mean_sent_fomo,max_sent_fomo,mean_sent_fear,mean_sent_panic,mean_sent_sarcasm,mean_sent_confidence,mean_sent_anger,mean_sent_regret,share_hype_posts,share_fomo_posts,share_rocket_emoji,share_moon_emoji,share_diamond_emoji,share_money_emoji,avg_score,avg_num_comments,close,volume,ret,vol_ma20,rolling_vol_10d,rolling_vol_20d,mean_abs_daily_return,std_daily_return,avg_10d_vol,peak_10d_vol,peak_20d_vol,annualized_volatility,composite_score,ret_lead1,vol_lead1,meme_alert
BYND,2025-05-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5199999809265137,1315200,-0.01574834218524093,0.6728547700007939,0.2644543931606293,0.6417079343497274,0.03147036965159199,0.04448535071721365,0.648333442776206,1.763317552440438,1.329393286338698,0.7061830498994169,3.0148282379189633,0.00790517205746381,1996000,0
CAN,2024-05-17,1,0.5,0.5,0.3,0.3,0,0,0,0.6,0,0,0,0,0,0,0,0,1,0,1.0499999523162842,12105100,-0.10821359337351444,1.135400974735005,1.084498847072917,1.1764384898262574,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.1500607634398044,10437400,1
CAN,2024-05-20,1,0.9,0.9,0.8,0.8,-0.1,0,0,0.85,0,0,1,1,1,1,1,0,1,0,1.2200000286102295,10437400,0.1500607634398044,1.135400974735005,1.264956624507251,1.053132171441668,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,-0.1265301762596026,10815600,0
CAN,2024-05-21,2,0.675,0.75,0.55,0.6,0.2,0,0,0.8,0,0,1,0.5,0.5,0,0,0,1,0,1.0750000476837158,10815600,-0.1265301762596026,1.135400974735005,1.4622124931717817,1.163490002912981,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.01385702092705161,4875900,0
CAN,2024-05-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0199999809265137,6498600,-0.06637511826693854,1.135400974735005,1.5128107496042846,1.1588558419838002,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.02898751015968521,3226400,0
CAN,2024-06-05,1,0.5,0.5,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,1,0,0.9800000190734864,4006000,0.01438873568917022,1.135400974735005,0.5417818528852107,1.106534661058815,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.05942336432827762,5320000,0
CAN,2025-02-07,1,0.2,0.2,0.3,0.3,0,0,0,0.6,0,0.4,0,0,0,0,0,0,1,0,1.8899999856948853,14686900,0.01063838808628069,1.135400974735005,1.2365665377940631,1.0305785853940987,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.00527705212134131,9610200,0
CAN,2025-02-20,1,-0.3,-0.3,0,0,0.6,0.2,0,-0.4,0,0.5,0,0,0,0,0,0,1,1,1.7899999618530271,8534800,0.0056022503106744,1.135400974735005,0.5258309798481099,0.9167976875698546,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,-0.06939199781065296,11496000,0
CAN,2025-04-23,1,0.8,0.8,0.3,0.3,0,0,0,0.6,0,0,1,0,0,0,0,0,1,0,0.7929999828338623,23289400,0.06782257919621135,1.135400974735005,1.133934774393231,1.0683814610376183,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.00878854258132473,12668000,0
CAN,2025-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6919999718666077,21772100,-0.01719243577696079,1.135400974735005,0.8552439188760255,1.0268893877417635,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,-0.00579704306834842,12674600,0
CAN,2025-05-05,1,0.8,0.8,0.6,0.6,0,0,0,0.75,0,0,1,1,0,0,0,0,1,0,0.621999979019165,15802300,-0.10084881288619613,1.135400974735005,0.9908608804521256,1.0121430194619998,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,-0.03601036405535751,40042500,0
CAN,2025-05-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6520000100135803,56647600,0.08478301738011326,1.135400974735005,0.9039995900399702,1.0131234838584513,0.05419519351775574,0.07403473833360012,1.1090130522461406,2.424333880505618,2.0076823875141847,1.1752650360626786,5.111383497094951,0.13869442342137092,45596500,1
CLNE,2025-02-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.569999933242798,2952800,0.03419133222741587,0.6382271863312982,0.7044466844587918,0.6883067299032563,0.03068637546783097,0.04320712948058346,0.6221576325603175,1.508850751144896,1.174566582091638,0.6858919168235474,2.9062494223957196,-0.03709408907288988,2608900,0
CLOV,2025-02-20,1,0.8,0.8,0,0,0,0,0,0.9,0,0,1,0,0,0,0,0,0,6,4.489999771118164,6614600,-0.01327462410435667,0.6963117509151205,0.3819300036381294,0.5070057155776835,0.03274733190127007,0.04699449486513869,0.6669047877861516,1.5935207626296453,1.3610316948779648,0.7460144784135533,3.131885308084757,-0.02024808817962007,7769100,0
CLOV,2025-03-04,1,0.6,0.6,0.7,0.7,0.3,0,0,0.5,0,0.4,1,1,0,0,0,0,1,1,3.7200000286102295,10218700,0.02173996550749998,0.6963117509151205,0.6287851838660501,0.5545707347253714,0.03274733190127007,0.04699449486513869,0.6669047877861516,1.5935207626296453,1.3610316948779648,0.7460144784135533,3.131885308084757,0.02914110729648729,5198500,0
CLSK,2024-05-29,1,0.2,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,17.06999969482422,21800100,-0.03567701943304909,1.0433848392294904,1.0401535689775965,0.8562991340901958,0.05098155882526216,0.06745789038409894,1.0169691733458872,2.1166063128773405,1.7700658861725405,1.0708608115522873,4.765136774379883,-0.04065116341197535,30719100,0
CLSK,2025-05-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.029999732971191,13582400,-0.0074442552269261,1.0433848392294904,0.6305599778949647,0.9553536019871796,0.05098155882526216,0.06745789038409894,1.0169691733458872,2.1166063128773405,1.7700658861725405,1.0708608115522873,4.765136774379883,0.07783706912598762,32905900,0
COIN,2025-03-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.22999572753906,7781300,-0.00982210926897156,0.802230109897633,0.7046364956942712,0.9745548250463428,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,0.013208604695682,5489700,0
COIN,2025-04-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175.02999877929688,5125300,0.01624267952517417,0.802230109897633,0.9717844467088118,0.8558582958837839,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-1.7140690497922e-4,5054700,0
COIN,2025-04-23,2,0.8,0.8,0.3,0.3,0,0,0,0.85,0,0.2,1,0,0,0,0,0,1,0,194.8000030517578,9870200,0.02494933471405629,0.802230109897633,0.904258806441321,0.8794074492059529,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,0.04550910498388671,6840600,0
COIN,2025-04-24,1,0.8,0.8,0.3,0.3,0,0,0,0.85,0,0,1,0,0,0,0,1,54,16,203.8699951171875,6840600,0.04550910498388671,0.802230109897633,0.5600002469899876,0.8748033590726637,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,0.02790925916410929,8060900,0
COIN,2025-04-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,209.63999938964844,8060900,0.02790925916410929,0.802230109897633,0.46183195634072827,0.8714199726875549,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-0.02106556447959171,7624200,0
COIN,2025-04-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,205.27000427246097,7624200,-0.02106556447959171,0.802230109897633,0.5000968696429349,0.8171596331425601,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,0.00418085485617175,4254900,0
COIN,2025-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,206.1300048828125,4254900,0.00418085485617175,0.802230109897633,0.5012348792317624,0.8145521315042449,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-0.01584310415244835,4769400,0
COIN,2025-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,201.3000030517578,6243200,-0.00786760944067705,0.802230109897633,0.4974413885209151,0.8069489501146202,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,0.01787207386577348,6133300,0
COIN,2025-05-06,1,-0.2,-0.2,0,0,0.5,0.3,0,-0.4,0,0,0,0,0,0,0,0,1,1,196.88999938964844,4672600,-0.01266763286455232,0.802230109897633,0.386965439409732,0.7217782338295691,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-0.00167747826152196,4825700,0
COIN,2025-05-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,206.5,14390000,0.04933269660883063,0.802230109897633,0.3816261285194244,0.4779125965422793,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-0.03538880224185408,16384200,0
COIN,2025-05-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263.4100036621094,18344700,0.02502488720585083,0.802230109897633,1.1408804478057395,0.8668633235624477,0.03975861542433022,0.05299699104762153,0.7892840940814526,2.0071010394837185,1.522819880626923,0.8413011512803382,3.7520375500125263,-0.07474187754888863,25917200,0
CSIQ,2025-04-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.149999618530272,11783500,0.18357794567014293,0.7468725127497584,1.250226277194295,1.481642387054487,0.03608726081433773,0.04905488932519656,0.731186153350236,1.641187288501838,1.5561921024893346,0.7787222264776031,3.4557859268193463,-0.1270183724041851,4681700,0
CVNA,2024-03-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.41999816894531,6698500,0.09129143384130148,0.7392300987964802,0.8622849368617246,1.302288958826982,0.03364820669281833,0.05019872466227619,0.7007912968996216,1.8788603190127808,1.5027050533125923,0.7968800495339259,3.2540545234369045,0.01481679820924316,4603200,0
CVNA,2024-04-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.44000244140625,4105300,0.00112047391757581,0.7392300987964802,0.5524261645665481,0.4665808717160791,0.03364820669281833,0.05019872466227619,0.7007912968996216,1.8788603190127808,1.5027050533125923,0.7968800495339259,3.2540545234369045,0.056862864041165,4327000,0
CVNA,2024-06-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104.66999816894533,4948000,0.01569525513198839,0.7392300987964802,0.40749400386752493,0.4042756409462797,0.03364820669281833,0.05019872466227619,0.7007912968996216,1.8788603190127808,1.5027050533125923,0.7968800495339259,3.2540545234369045,0.01789565750778776,5491300,0
CVNA,2025-05-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,258.80999755859375,3192800,-0.00293225164172778,0.7392300987964802,0.3126879223104667,0.9733144173541346,0.03364820669281833,0.05019872466227619,0.7007912968996216,1.8788603190127808,1.5027050533125923,0.7968800495339259,3.2540545234369045,0.00139007652603047,5617100,0
CVNA,2025-05-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,285.5299987792969,9215800,0.09686282926013338,0.7392300987964802,0.45928861394810067,0.6769200675687433,0.03364820669281833,0.05019872466227619,0.7007912968996216,1.8788603190127808,1.5027050533125923,0.7968800495339259,3.2540545234369045,-0.06291247483110042,8150000,0
DQ,2025-04-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.8100004196167,445700,0.00135138246957509,0.7235818925437799,0.5361420993402417,0.8177163317707221,0.034580593095113,0.04757319828902909,0.7027174696245726,1.8263270948917705,1.6298340460360734,0.7552011104684069,3.348470938999385,-0.1482039507217924,2470600,0
ENPH,2025-04-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.709999084472656,4433100,0.0263340309730789,0.6275149065083238,0.9436088749035488,0.9620468097745244,0.03071038568365694,0.04069298490191694,0.6195129985570299,1.2008283306162428,1.034756363373396,0.64598110893227,2.8644687199535257,-0.06763137827718733,5685300,0
FCEL,2024-04-22,1,0.8,0.8,0.7,0.7,0,0,0,0.85,0,0,1,1,0,0,0,0,1,0,24.299999237060547,1743210,-0.0828876767528425,0.9186250739316512,0.6593337615504953,0.6331610883263286,0.04642711873709294,0.06100742811600442,0.8896391730161679,2.4397986996272194,1.9881710259835537,0.9684628975355848,4.423035305781273,0.12733946759465414,1794450,1
FUBO,2025-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.159999847412109,21008000,0.02927035506265125,0.9805494775284862,0.8519873523392747,4.610303987278509,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,0.096183943874637,38416500,0
FUBO,2025-02-11,1,0.75,0.75,0.3,0.3,0,0,0,0.8,0,0,1,0,0,0,0,0,1,0,3.7200000286102295,19148400,-0.03434944755295403,0.9805494775284862,0.8216042903456903,0.9928778072528353,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.01899648225351386,19578600,0
FUBO,2025-02-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.010000228881836,41914700,0.06437234353080554,0.9805494775284862,0.6575740541678183,0.8219767788607932,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.04331895414834734,24286300,0
FUBO,2025-02-26,2,-0.8,-0.8,0,0,0.6,0.3,0,-0.7,0,0.2,0,0,0,0,0,0,1,1,3.5999999046325684,28080900,-0.06453852527678271,0.9805494775284862,0.7401019042906813,0.7613832060461736,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.02247283477970907,36269300,0
FUBO,2025-02-28,1,0.3,0.3,0.2,0.2,0.4,0,0,0.5,0,0,0,0,0,0,0,0,1,1,3.0299999713897705,68820300,-0.14989837411244386,0.9805494775284862,0.9394983500590456,0.9012981587442016,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.06475858812791693,31590600,0
FUBO,2025-03-03,2,0.3,0.6,0.25,0.5,0.35,0.15,0,0.30000000000000004,0,0.1,0.5,0,0,0,0,0,1,1,2.8399999141693115,31590600,-0.06475858812791693,0.9805494775284862,0.8806799935107947,0.9182084284594952,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,0.05813605364139034,30014900,0
FUBO,2025-04-04,1,0.3,0.3,0.2,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,1,1,2.799999952316284,19112200,-0.07563742491979468,0.9805494775284862,0.712389373731603,0.6828260990019563,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.02166147627071749,20812800,0
FUBO,2025-04-16,1,0.8,0.8,0.6,0.6,0,0,0,0.75,0,0,1,1,1,0,0,0,1,0,2.869999885559082,14166200,-0.04096140069549667,0.9805494775284862,0.9081790230003568,0.764672736957622,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,0.040961400695496523,13479900,0
FUBO,2025-04-24,1,0.6,0.6,0,0,0,0,0,0.8,0,0,1,0,0,0,0,0,2,7,2.990000009536743,10882100,0.02368974818388779,0.9805494775284862,0.6532783994864011,0.7666393227939676,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,0.00998343447891303,10117900,0
FUBO,2025-04-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12470900,-0.03278979205930273,0.9805494775284862,0.5826536715340168,0.7693950681444417,0.04099898987520565,0.08401888563447067,0.9051049636803012,6.5837548686040925,4.642190976157219,1.33375846092952,4.753099311710831,-0.02360984285510597,15789900,0
GME,2024-01-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.489999771118164,2288800,-0.00206830038633023,0.9154521626840764,0.5091971250841718,0.4606710963497062,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.01981615691641083,2164200,0
GME,2024-02-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.350000381469728,1838300,0.01970511935240954,0.9154521626840764,0.5900003750910099,0.5463034822118381,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.02137271726116853,3575300,0
GME,2024-03-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.220000267028809,4367600,0.01789908289962893,0.9154521626840764,0.4027138085222737,0.5154939855518448,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.01456016887592931,3152700,0
GME,2024-03-26,1,0.9,0.9,0.8,0.8,0,0,0,0.85,0,0,1,1,1,0,1,0,5,0,15.5,17245800,0.02482166074265774,0.9154521626840764,0.8508888559921333,0.6416227930003661,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.162898502377001,17871300,0
GME,2024-05-10,1,0.8,0.8,0.6,0.6,0,0,0,0.75,0,0,1,1,1,0,0,0,1,0,17.459999084472656,36831900,-0.03101467392070829,0.9154521626840764,1.632594950347147,1.2367657299138708,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.556173521235635,187241700,1
GME,2024-05-13,2,0.375,0.95,0.4,0.8,-0.05,0,0,0.6,0,0,0.5,0.5,0.5,0,0.5,0,1,0,30.450000762939453,187241700,0.556173521235635,0.9154521626840764,2.9840011116990137,2.2162936411081544,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.4706191782324676,206979100,1
GME,2024-05-14,8,0.7,0.8,0.55,0.6,0,0,0,0.7749999999999999,0,0,1,0.5,0.5,0,0.5,0,1,0,48.75,206979100,0.4706191782324676,0.9154521626840764,3.4226508025635045,2.657448378887799,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.20913952252069803,131790100,0
GME,2024-05-15,8,0.5857142857142857,0.9,0.34285714285714286,0.7,-0.05714285714285715,0,0.028571428571428574,0.6214285714285714,0.07142857142857142,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0,0.14285714285714285,0,1,0.125,39.54999923706055,131790100,-0.20913952252069803,0.9154521626840764,3.7981738686652458,2.8336930971810923,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.3572168783670434,76177600,0
GME,2024-05-16,1,0.8,0.8,0.7,0.7,0,0,0,0.9,0,0,1,1,0,1,0,0,1,0,27.670000076293945,76177600,-0.3572168783670434,0.9154521626840764,4.503190527914199,3.2056702282500176,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.2198061998711818,96079600,0
GME,2024-05-17,2,0.5,0.8,0.5,0.7,0,0,0,0.675,0,0,0.5,0.5,0,0,0,0,2,0.5,22.209999084472656,96079600,-0.2198061998711818,0.9154521626840764,4.608128979946457,3.34396952329166,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.04102009870412513,55261600,0
GME,2024-05-20,1,0.9,0.9,0.8,0.8,-0.1,0,0,0.85,0,0,1,1,1,0,0,0,1,0,23.13999938964844,55261600,0.04102009870412513,0.9154521626840764,4.60293899683682,3.3312519379409222,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.04508048079489782,49250100,0
GME,2024-05-21,1,0.8,0.8,0.6,0.6,0,0,0,0.75,0,0,1,1,0,0,0,0,1,0,22.1200008392334,49250100,-0.04508048079489782,0.9154521626840764,4.61806922792581,3.3444745762822405,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.04626171601967056,43521400,0
GME,2024-05-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,43017100,0.03644563657852305,0.9154521626840764,4.664833434919234,3.41019863739263,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.2244059409711111,105077600,1
GME,2024-05-28,2,0.8,0.8,0.6,0.6,-0.1,0,0,0.8,0,0,1,1,0,0,0,0,1,0,23.780000686645508,105077600,0.2244059409711111,0.9154521626840764,3.789238775103703,3.4695567608555704,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.11295873453979448,26921200,0
GME,2024-05-29,1,0.5,0.5,0.3,0.3,0,0,0,0.6,0,0,0,0,0,0,0,0,1,0,21.239999771118164,26921200,-0.11295873453979448,0.9154521626840764,2.598561932027921,3.50581943268277,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.06250612768688286,24403600,0
GME,2024-05-30,3,0.26666666666666666,0.8,0.19999999999999998,0.6,0,0,0,0.25,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,1,0,22.61000061035156,24403600,0.06250612768688286,0.9154521626840764,2.5873650913072934,3.5024183893237293,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.02317038210441824,22174300,0
GME,2024-05-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.13999938964844,22174300,0.02317038210441824,0.9154521626840764,1.980547977426257,3.473590273954735,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.1906418147861458,165808300,1
GME,2024-06-03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,165808300,0.1906418147861458,0.9154521626840764,1.87793225063079,3.425219757246701,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.05505977718302743,51662100,0
GME,2024-06-04,6,0.6625,0.95,0.55,0.8,-0.05,0,0,0.65,0,0,0.75,0.75,0.5,0,0.5,0,1,0.16666666666666666,26.5,51662100,-0.05505977718302743,0.9154521626840764,1.913947988550366,3.4353450737688704,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.17506255991108505,73156400,1
GME,2024-06-05,6,0.6416666666666667,0.95,0.48333333333333334,0.8,-0.06666666666666667,0,0,0.6666666666666666,0.11666666666666665,0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,1,0,31.56999969482422,73156400,0.17506255991108505,0.9154521626840764,2.0399914577902303,3.474917316616175,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.38831969443013753,206685800,1
GME,2024-06-06,6,0.7666666666666667,0.9,0.6166666666666667,0.8,-0.03333333333333333,0,0,0.7166666666666667,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,1,0,46.54999923706055,206685800,0.38831969443013753,0.9154521626840764,2.6323561670650863,3.6868775844005817,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.5004960652406064,279054400,0
GME,2024-06-07,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.219999313354492,279054400,-0.5004960652406064,0.9154521626840764,3.821386393846875,4.164531322957311,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.12797832564536946,130842800,0
GME,2024-06-10,2,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,24.829999923706055,130842800,-0.12797832564536946,0.9154521626840764,3.917462066185356,4.1951537420691345,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.20534615704595624,146914700,1
GME,2024-06-11,4,0.525,0.6,0.275,0.6,0,0,0,0.5499999999999999,0,0,0.25,0.25,0,0,0,0,1,0,30.489999771118164,146914700,0.20534615704595624,0.9154521626840764,3.891620234888309,3.7600712890453702,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.18029019632355983,147986700,0
GME,2024-06-12,1,0.8,0.8,0.6,0.6,0,0,0,0.85,0,0,1,1,0,0,0,0,1,0,25.459999084472656,147986700,-0.18029019632355983,0.9154521626840764,3.972227279248406,3.3692517742806345,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,0.13431669497849333,107306600,1
GME,2024-06-13,2,0.8,0.8,0.6,0.6,0,0,0,0.75,0,0,1,1,0,0,0,0,1,0,29.1200008392334,107306600,0.13431669497849333,0.9154521626840764,4.010863356050817,3.3509252699365866,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.01452810279948172,82874400,0
GME,2024-06-14,3,0.5333333333333333,0.8,0.36666666666666664,0.6,0,0,0,0.5,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,28.700000762939453,82874400,-0.01452810279948172,0.9154521626840764,4.015886117975909,3.098440823363426,0.04053181199201578,0.07688388414134574,0.8586859064088254,4.665790631043334,4.1951537420691345,1.2204938236002216,4.571763663435927,-0.1292598460382876,90351900,0
